launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
3119.064118, 628624.428619, 5109227.286719, 3119.506553, 628652.969581, 5109214.579464, 0.442435, 31.241972
3119.064118, 628730.685271, 5109228.855792, 3119.983898, 628789.437149, 5109202.697771, 0.919780, 64.311937
3119.064118, 628223.236880, 5109878.626731, 3119.443358, 628251.133367, 5109866.206415, 0.379240, 30.536507
3082.001095, 628606.621506, 5109039.975175, 3083.148621, 628681.601860, 5109006.591770, 1.147526, 82.076216
3068.784162, 628759.745080, 5109241.390795, 3069.788092, 628821.724060, 5109213.795975, 1.003930, 67.844440
3068.784162, 628779.699352, 5109250.568050, 3069.788092, 628840.698532, 5109223.409465, 1.003930, 66.771916
3120.000000, 626065.248581, 5109756.998671, 3120.442435, 626100.222947, 5109760.058531, 0.442435, 35.107963
3120.000000, 625867.736968, 5109777.158426, 3121.362919, 625955.882881, 5109784.870194, 1.362919, 88.482617
3120.000000, 625803.628595, 5109716.857005, 3121.039829, 625871.563663, 5109722.800553, 1.039829, 68.194569
3166.315029, 626675.256271, 5109254.363817, 3167.219009, 626744.979876, 5109260.463842, 0.903980, 69.989937
3166.315029, 625986.208012, 5109784.832366, 3166.764001, 626021.528073, 5109787.922471, 0.448972, 35.454978
3166.315029, 625987.682238, 5109775.371402, 3167.570251, 626081.215211, 5109783.554477, 1.255222, 93.890254
3120.000000, 627374.090915, 5109330.136932, 3121.003930, 627443.532049, 5109336.212244, 1.003930, 69.706387
3120.000000, 628549.924324, 5109105.097616, 3120.429360, 628584.300906, 5109108.105177, 0.429360, 34.507895
3141.292550, 628283.518020, 5108863.711203, 3142.619570, 628360.019975, 5108870.404257, 1.327020, 76.794180
3141.292550, 628589.840163, 5109087.665501, 3141.754598, 628625.853798, 5109090.816285, 0.462047, 36.151201
3141.292550, 628787.975221, 5109701.925731, 3141.774210, 628824.082872, 5109705.084741, 0.481660, 36.245577
3141.292550, 628168.412080, 5109838.780250, 3141.754598, 628204.177969, 5109841.909360, 0.462047, 35.902509
3141.292550, 627933.634262, 5109765.803293, 3141.721910, 627968.669717, 5109768.868498, 0.429360, 35.169284
3164.901995, 628361.745690, 5108960.419598, 3166.229015, 628450.941033, 5108968.223179, 1.327020, 89.536054
3164.901995, 628361.745690, 5108960.419598, 3165.350967, 628397.352986, 5108963.534832, 0.448972, 35.743310
3164.901995, 628632.586177, 5109104.478142, 3166.300813, 628723.218785, 5109112.407468, 1.398818, 90.978810
3164.901995, 628529.088828, 5109987.133520, 3166.121318, 628605.874166, 5109993.851367, 1.219323, 77.078645
3164.901995, 628245.285858, 5109910.034453, 3165.324818, 628285.142508, 5109913.521458, 0.422823, 40.008896
3164.901995, 627975.230342, 5109789.114419, 3165.350967, 628010.256921, 5109792.178848, 0.448972, 35.160375
3164.901995, 627829.335159, 5109895.212256, 3165.357505, 627864.928639, 5109898.326282, 0.455510, 35.729441
3164.901995, 627577.369900, 5109831.973780, 3165.344430, 627612.588499, 5109835.055008, 0.442435, 35.353128
3120.000000, 628678.531894, 5109015.746918, 3120.966512, 628749.526140, 5109021.958109, 0.966512, 71.265432
3145.915515, 628665.465294, 5109005.657292, 3146.851096, 628736.324496, 5109011.856669, 0.935581, 71.129872
3120.000000, 628823.906459, 5109198.454754, 3120.966512, 628895.241488, 5109204.695760, 0.966512, 71.607517
3120.000000, 628848.159293, 5109240.447296, 3121.219323, 628923.399131, 5109247.029929, 1.219323, 75.527242
3227.911064, 626566.484005, 5109536.242630, 3228.950893, 626619.563933, 5109491.703282, 1.039829, 69.290925
3227.911064, 625739.313898, 5109722.473936, 3228.914994, 625791.758095, 5109678.468029, 1.003930, 68.461037
3180.000000, 628285.667600, 5108854.807299, 3180.481660, 628313.433323, 5108831.509092, 0.481660, 36.245577
3180.000000, 628642.948101, 5109178.776830, 3180.935581, 628695.961751, 5109134.293096, 0.935581, 69.204405
3180.000000, 628622.046661, 5109200.413215, 3181.003930, 628674.712777, 5109156.221096, 1.003930, 68.750732
3180.000000, 628881.589827, 5109207.946947, 3180.468585, 628907.834328, 5109185.925197, 0.468585, 34.259763
3180.000000, 628852.447964, 5109787.641464, 3180.422823, 628878.944347, 5109765.408359, 0.422823, 34.588572
3221.938105, 628650.280113, 5108995.519160, 3223.049732, 628708.837408, 5108946.383756, 1.111627, 76.441120
3221.938105, 628817.102370, 5109172.676037, 3223.229227, 628876.291956, 5109123.010077, 1.291121, 77.266517
3221.938105, 628896.519613, 5109200.367302, 3222.406690, 628923.428392, 5109177.788155, 0.468585, 35.126917
3221.938105, 628845.386322, 5109268.730240, 3222.387078, 628872.685085, 5109245.823858, 0.448972, 35.636004
3221.938105, 628413.769140, 5110003.349498, 3222.367465, 628440.710375, 5109980.743118, 0.429360, 35.169284
3221.938105, 628247.597502, 5109957.060864, 3222.413228, 628275.513187, 5109933.636823, 0.475122, 36.441338
3221.938105, 628060.428529, 5109758.987203, 3222.432840, 628088.909440, 5109735.088881, 0.494735, 37.179189
3221.938105, 627465.528110, 5109714.055266, 3222.977934, 627518.184880, 5109669.870990, 1.039829, 68.738531
3188.321322, 626748.285724, 5109265.058729, 3189.397050, 626799.047411, 5109222.464617, 1.075728, 66.264676
3188.321322, 626748.285724, 5109265.058729, 3188.757219, 626775.086321, 5109242.570359, 0.435898, 34.985694
3188.321322, 626742.831552, 5109264.458572, 3189.397050, 626788.729790, 5109225.945377, 1.075728, 59.915895
3211.127049, 628367.808884, 5108856.379004, 3211.582559, 628394.921190, 5108833.629078, 0.455510, 35.392602
3189.868141, 628718.398114, 5109112.670204, 3190.872072, 628772.254976, 5109067.478931, 1.003930, 70.305141
3189.868141, 628728.917981, 5109110.938735, 3190.290964, 628755.492178, 5109088.640336, 0.422823, 34.690151
3204.490419, 628714.294394, 5109112.215303, 3204.939391, 628741.640062, 5109089.269564, 0.448972, 35.697234
3192.090191, 627866.297031, 5109905.908273, 3192.593831, 627895.157338, 5109881.691600, 0.503640, 37.674455
3180.000000, 628760.150482, 5109007.229412, 3180.435898, 628786.948699, 5108984.743037, 0.435898, 34.982588
3205.936495, 628776.620113, 5109016.405860, 3207.084021, 628843.524403, 5108960.266495, 1.147526, 87.337347
3205.936495, 628743.637668, 5109043.287139, 3206.398542, 628771.331095, 5109020.049595, 0.462047, 36.151201
3240.000000, 627387.717419, 5109103.760643, 3240.966512, 627422.716731, 5109096.957466, 0.966512, 35.654384
3240.000000, 627562.566849, 5109842.673224, 3241.003930, 627596.091307, 5109836.156730, 1.003930, 34.151925
3290.580124, 628701.337368, 5109156.683063, 3291.691751, 628737.793052, 5109149.596796, 1.111627, 37.138013
3290.580124, 628909.565460, 5109807.329907, 3291.835346, 628947.495664, 5109799.957022, 1.255222, 38.640133
3263.066864, 626629.425403, 5109491.781534, 3264.106693, 626662.667485, 5109485.319928, 1.039829, 33.864264
3289.735871, 626637.804196, 5109492.114400, 3290.775701, 626671.098449, 5109485.642653, 1.039829, 33.917412
3240.000000, 628714.243821, 5108946.843433, 3240.919780, 628749.261333, 5108940.036719, 0.919780, 35.672924
3240.000000, 628711.075966, 5108950.105453, 3240.919780, 628746.093478, 5108943.298738, 0.919780, 35.672924
3274.366512, 628919.909033, 5109191.046748, 3275.370442, 628953.832749, 5109184.452646, 1.003930, 34.558656
3254.238336, 628383.187012, 5108832.441461, 3255.349963, 628420.079963, 5108825.270198, 1.111627, 37.583465
